Longitude,Latitude,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,1st_Road_Class,Road_Type,Speed_limit,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Accident_Severity
-0.370271,51.540101,1,2,6,3,5,6,30,4,1,1,1,3
-0.351792,51.528692,1,1,5,9,3,6,30,1,1,1,1,3
-0.249138,51.513806,2,1,6,9,3,3,40,1,1,1,1,3
-0.388832,51.500431,2,1,2,13,5,6,30,1,1,1,1,3
-0.327552,51.509555,2,1,7,11,3,6,30,1,1,1,1,3
-0.292077,51.529457,3,1,2,11,3,7,30,1,1,1,1,3
-0.306562,51.500441,1,1,6,10,4,6,30,1,1,1,1,3
-0.343544,51.541435,1,1,7,15,3,2,30,1,1,1,1,3
-0.331355,51.515904,2,1,7,1,6,6,30,4,1,1,1,3
-0.306441,51.49981,1,1,7,13,4,6,30,1,1,1,1,3
-0.361959,51.550686,2,1,5,19,3,6,30,4,1,1,1,3
-0.380516,51.511467,2,1,2,13,3,6,30,1,1,1,1,3
-0.376591,51.500262,2,2,3,12,3,6,30,1,1,1,1,3
-0.305661,51.49755,1,1,3,7,4,6,30,1,1,1,1,3
-0.34187,51.508139,6,1,5,4,3,6,30,4,1,2,1,3
-0.33696,51.512386,1,1,6,15,5,6,30,1,1,1,1,3
-0.395986,51.497741,2,1,2,8,5,6,30,1,1,1,1,3
-0.354512,51.509217,2,1,4,13,3,6,30,1,1,1,1,3
-0.340711,51.508303,1,2,4,7,3,6,30,1,1,1,1,2
-0.311432,51.493407,1,1,1,17,6,6,30,1,1,1,1,3
-0.26369,51.521486,2,1,3,17,3,3,30,1,1,1,1,3
-0.26476,51.519883,2,1,3,17,3,2,30,1,2,2,1,3
-0.291392,51.516947,2,1,3,14,3,6,30,1,1,1,1,3
-0.252751,51.524831,2,1,1,17,5,6,30,1,1,1,1,3
-0.372626,51.494272,2,1,7,13,6,6,30,1,1,1,1,3
-0.279178,51.508315,2,1,5,8,3,6,30,1,1,1,1,3
-0.388832,51.500431,2,1,4,7,5,6,30,1,1,1,1,2
-0.301305,51.513944,2,2,7,22,3,6,30,4,1,1,1,3
-0.325382,51.533354,1,1,1,0,3,7,30,4,1,1,1,2
-0.356236,51.505374,2,1,4,12,3,6,30,1,1,1,1,3
-0.375203,51.519037,2,1,2,10,5,6,30,1,1,1,1,3
-0.330149,51.501588,1,1,5,11,3,6,30,1,2,2,1,3
-0.319766,51.505757,2,1,3,22,4,6,30,4,2,2,1,3
-0.379491,51.503809,2,2,7,19,6,6,30,1,1,1,1,3
-0.335942,51.508685,2,1,6,16,3,6,30,1,1,1,1,3
-0.330053,51.531802,2,1,5,7,4,6,30,1,1,1,1,3
-0.342905,51.535221,2,1,5,19,3,3,50,1,1,1,1,3
-0.336426,51.515166,2,2,7,22,6,6,30,4,1,1,1,3
-0.293444,51.531455,2,1,7,7,3,3,30,1,1,1,1,3
-0.291349,51.518115,3,1,3,8,3,6,30,1,1,2,1,3
-0.270156,51.506834,2,1,6,21,3,6,30,4,1,1,1,3
-0.383221,51.496127,2,1,7,15,6,6,30,1,1,1,1,3
-0.264424,51.498386,2,1,3,12,6,6,30,1,1,2,1,2
-0.368111,51.548074,2,1,1,19,3,6,30,1,1,1,1,3
-0.2879,51.510152,2,1,5,21,3,6,30,4,1,1,1,3
-0.314537,51.514674,2,1,7,20,6,6,30,4,1,1,1,3
-0.323945,51.541067,2,1,6,10,5,6,30,1,1,1,1,3
-0.353131,51.527542,2,1,7,8,4,6,30,1,1,1,1,3
-0.375866,51.532805,2,1,4,13,4,6,30,1,1,1,1,3
-0.302029,51.513864,1,1,6,17,3,2,30,1,1,1,1,3
-0.32914,51.509488,1,1,6,14,3,6,30,1,1,1,1,3
-0.362615,51.516344,1,1,3,20,6,6,30,1,1,1,1,3
-0.340081,51.521693,1,2,3,13,5,6,30,1,1,1,1,2
-0.291652,51.529271,2,2,6,19,3,3,40,4,1,1,1,3
-0.393951,51.535122,1,1,3,14,4,6,30,1,1,1,1,3
-0.28259,51.501891,3,1,4,22,3,6,30,4,1,2,1,3
-0.29168,51.520818,2,2,3,23,3,6,30,4,1,1,1,3
-0.280494,51.534593,1,1,5,11,6,6,30,1,1,1,1,3
-0.282412,51.514298,2,1,3,7,5,6,30,1,1,1,1,3
-0.337746,51.554122,3,1,2,15,3,6,30,1,1,1,1,3
-0.281084,51.526598,2,1,5,11,3,3,50,1,2,2,1,3
-0.383721,51.514569,1,1,4,14,6,6,30,1,1,1,1,3
-0.315282,51.525746,1,1,6,18,6,6,30,1,1,1,1,3
-0.269295,51.506731,2,2,1,16,3,6,30,1,1,1,1,3
-0.383663,51.51214,2,1,2,19,3,6,30,5,1,1,1,3
-0.260909,51.533944,2,1,2,17,4,6,30,1,1,1,1,2
-0.379226,51.511269,1,1,2,20,3,6,30,1,1,1,1,3
-0.319581,51.51079,2,1,5,0,3,6,30,4,1,1,1,3
-0.339347,51.518085,2,1,4,16,6,6,30,1,1,1,1,3
-0.348054,51.536373,2,1,3,8,3,3,50,1,1,1,1,2
-0.356945,51.509701,2,5,6,19,3,6,30,1,1,2,1,3
-0.355695,51.528387,3,2,3,11,4,6,30,1,1,1,1,3
-0.365722,51.526189,1,1,7,12,5,6,30,1,1,1,1,3
-0.360273,51.55345,2,1,2,20,3,6,30,1,1,1,1,3
-0.382911,51.500799,1,1,6,22,5,6,30,4,1,1,1,3
-0.295972,51.510089,2,1,7,17,6,3,30,1,1,1,1,3
-0.296093,51.510721,2,1,5,16,6,6,30,1,1,1,1,3
-0.381999,51.502136,2,1,4,22,5,6,30,4,1,1,1,3
-0.372846,51.532583,2,1,3,13,4,6,30,1,1,1,1,3
-0.305704,51.496382,1,1,4,13,4,6,30,1,1,1,1,3
-0.336527,51.555904,1,1,7,18,3,2,30,1,2,2,1,3
-0.376206,51.543511,2,1,3,18,3,6,30,1,1,1,1,3
-0.276139,51.504854,2,1,5,16,5,6,30,1,1,1,1,3
-0.31952,51.516364,2,1,7,13,6,1,30,1,1,1,1,3
-0.390407,51.512952,3,1,1,12,3,6,30,1,1,1,1,2
-0.350722,51.530386,2,1,5,13,3,6,30,1,1,1,1,3
-0.282587,51.501981,1,1,4,9,3,6,30,1,1,1,1,3
-0.357956,51.509625,1,1,4,20,3,6,30,4,1,1,1,3
-0.337094,51.508701,2,1,5,22,3,6,30,4,2,2,1,3
-0.371513,51.54974,1,1,7,16,5,6,30,1,1,1,1,3
-0.374053,51.510838,2,2,5,21,3,6,30,4,1,1,1,3
-0.272299,51.507315,2,1,7,23,3,6,30,4,1,1,1,3
-0.280759,51.508429,2,1,4,16,3,6,30,1,1,1,1,3
-0.266544,51.503273,2,1,4,14,5,6,30,1,1,1,1,3
-0.369102,51.532441,2,1,3,9,4,6,30,1,1,1,1,3
-0.288644,51.521043,2,1,4,14,6,6,30,1,1,1,1,3
-0.300585,51.513933,1,1,3,11,3,6,30,1,1,1,1,3
-0.376771,51.511415,1,1,4,21,6,6,30,4,1,1,1,3
-0.370779,51.546043,2,1,1,17,3,6,30,1,1,1,1,3
-0.355411,51.528293,2,1,6,12,4,6,30,1,1,1,1,3
-0.380521,51.503194,1,1,3,0,5,6,30,4,1,1,1,3
-0.330171,51.528566,2,1,1,14,4,6,30,1,1,1,1,3
-0.269409,51.52274,2,1,4,15,6,6,30,1,1,1,1,3
-0.353709,51.523504,2,1,2,19,3,6,30,4,1,1,1,3
-0.268309,51.528928,2,1,7,7,4,6,30,1,1,1,1,3
-0.347205,51.535912,2,1,2,18,3,1,30,1,1,1,1,3
-0.278156,51.539235,2,1,6,18,3,3,30,1,1,1,1,3
-0.364831,51.530943,2,1,3,10,4,6,30,1,1,1,1,3
-0.304363,51.513089,1,1,7,0,3,6,30,4,1,1,1,3
-0.375606,51.515806,1,1,4,11,5,6,30,1,1,1,1,3
-0.382926,51.51258,1,1,4,9,6,6,30,1,1,1,1,2
-0.345902,51.536073,2,1,3,9,3,1,30,1,1,1,1,3
-0.374678,51.541871,2,1,6,19,3,3,30,1,1,1,1,3
-0.362041,51.556442,1,1,2,8,3,6,30,1,1,1,1,3
-0.325516,51.533626,2,1,5,14,3,3,30,1,1,1,1,3
-0.336232,51.556079,3,1,5,22,3,6,30,4,1,1,1,3
-0.361652,51.539172,2,1,5,20,3,3,50,1,1,1,1,3
-0.372922,51.550659,1,1,2,15,5,6,30,1,1,1,1,3
-0.271658,51.509014,2,1,6,15,6,6,30,1,1,1,1,3
-0.313849,51.509898,2,1,5,7,6,6,30,1,1,1,1,3
-0.369402,51.540179,2,1,7,12,3,3,50,1,1,1,1,3
-0.258473,51.522218,2,1,6,20,3,6,30,1,1,1,1,3
-0.375628,51.51113,2,1,6,12,3,6,30,1,1,1,1,3
-0.292623,51.530274,2,1,6,20,3,1,30,4,1,1,1,3
-0.361343,51.555803,2,2,2,10,3,6,30,1,1,1,1,3
-0.354086,51.525038,2,1,4,17,6,6,20,1,1,1,1,3
-0.31813,51.511039,2,1,7,0,3,6,30,4,1,1,1,3
-0.289477,51.510355,1,1,1,23,3,6,30,4,1,1,1,3
-0.339534,51.520876,2,1,5,9,5,6,30,1,1,1,1,3
-0.292177,51.511383,2,1,5,13,3,3,30,1,1,1,1,3
-0.371693,51.54066,3,5,6,20,3,3,50,4,2,2,1,3
-0.263694,51.521396,2,1,5,10,3,3,40,1,1,1,1,3
-0.301713,51.499112,1,1,6,19,4,6,30,1,2,2,1,3
-0.255877,51.514716,2,1,6,21,3,6,40,1,1,1,1,3
-0.343824,51.549622,2,1,3,18,6,1,30,1,1,1,1,3
-0.302427,51.514769,1,1,7,1,4,2,30,4,1,1,1,2
-0.268866,51.506635,1,1,6,22,3,6,30,4,1,1,1,3
-0.304494,51.51345,4,1,4,15,6,2,30,1,1,1,1,3
-0.300263,51.510961,2,1,7,14,6,6,30,1,1,1,1,3
-0.309924,51.538078,1,1,4,13,6,2,30,1,1,1,1,3
-0.326829,51.509634,1,1,3,10,3,6,30,1,1,1,1,3
-0.267622,51.493847,1,1,6,5,4,6,30,1,1,2,1,3
-0.355407,51.528383,2,1,4,8,4,6,30,1,2,2,1,3
-0.369293,51.547281,2,4,2,10,3,6,30,1,1,1,1,3
-0.354735,51.543031,3,1,3,18,6,6,30,1,1,1,1,2
-0.397586,51.497314,2,1,6,20,5,6,30,4,1,1,1,3
-0.281335,51.508437,1,1,3,14,3,6,30,1,1,1,1,3
-0.264261,51.506477,1,1,3,23,3,6,30,4,1,1,1,3
-0.344173,51.540005,1,1,2,7,3,6,30,1,1,1,1,3
-0.37518,51.519666,4,3,2,18,5,6,30,1,1,1,1,3
-0.280183,51.50842,1,3,4,14,3,6,30,1,1,1,1,2
-0.262729,51.508882,1,1,4,21,5,6,30,4,1,1,1,3
-0.342158,51.508144,1,1,3,16,3,6,30,1,1,1,1,3
-0.33352,51.503974,3,1,4,13,3,6,30,1,1,1,1,3
-0.270219,51.51277,3,2,1,19,3,6,30,4,1,1,1,3
-0.369075,51.517064,2,1,4,15,5,6,30,1,1,1,1,3
-0.380064,51.503907,2,1,6,16,5,6,30,1,1,1,1,3
-0.34848,51.536559,2,1,2,15,3,6,30,1,1,1,1,3
-0.277707,51.539678,2,2,7,12,3,3,40,1,1,1,1,3
-0.368241,51.532339,1,1,3,21,4,7,30,1,2,2,1,3
-0.383563,51.51088,1,1,7,20,6,2,20,1,1,1,1,3
-0.291323,51.511101,2,1,6,19,3,3,30,1,2,2,1,3
-0.337078,51.513107,1,1,7,20,5,6,30,1,1,1,1,3
-0.394835,51.534595,2,1,5,8,4,6,30,1,2,2,1,3
-0.3504,51.527324,2,1,5,8,4,6,30,1,1,1,1,3
-0.328996,51.509485,2,1,1,19,3,6,30,1,1,1,1,3
-0.39088,51.536339,2,1,7,18,4,1,30,1,1,1,1,3
-0.317622,51.53657,2,1,4,9,6,6,30,1,2,2,1,2
-0.263553,51.521304,3,1,1,18,3,3,30,1,1,1,1,3
-0.311026,51.512196,3,1,7,13,3,6,30,1,1,1,1,3
-0.330241,51.522722,1,1,4,15,6,6,30,1,1,1,1,3
-0.324652,51.510053,1,1,5,18,3,6,30,1,1,1,1,3
-0.285219,51.50094,3,2,4,22,4,6,30,4,1,1,1,3
-0.391322,51.536075,2,2,3,12,3,1,30,1,1,1,1,3
-0.355577,51.503656,3,1,1,10,3,6,30,1,1,1,1,3
-0.352417,51.527352,2,1,7,20,3,6,30,4,1,1,1,3
-0.403807,51.517182,2,1,4,17,3,6,30,1,1,1,1,3
-0.369011,51.522908,2,1,4,15,5,6,30,1,1,1,1,3
-0.248994,51.513804,3,1,3,8,3,3,30,1,1,1,1,3
-0.387504,51.546184,3,1,6,18,3,3,50,1,1,1,1,3
-0.364004,51.501706,2,1,4,7,6,6,30,1,1,1,1,3
-0.34291,51.527128,2,1,6,18,4,6,30,1,1,1,1,3
-0.267714,51.506618,2,5,2,19,3,6,30,4,1,1,1,3
-0.372654,51.529883,1,1,1,17,5,6,30,1,1,1,1,3
-0.390297,51.536511,2,1,4,22,3,3,30,1,1,1,1,3
-0.3971,51.535795,1,1,1,17,6,6,30,1,1,1,1,3
-0.332153,51.553234,2,2,6,22,3,6,30,4,1,2,1,3
-0.324034,51.495476,3,1,2,17,3,6,30,1,1,1,1,3
-0.301593,51.513948,1,1,4,14,3,6,30,1,1,1,1,3
-0.325419,51.516628,2,1,2,17,6,6,30,1,1,1,1,3
-0.32074,51.510626,2,1,2,12,3,3,30,1,1,1,1,3
-0.371484,51.493987,2,2,7,13,3,6,30,1,1,1,1,3
-0.271267,51.507929,2,1,4,14,3,6,30,1,1,1,1,3
-0.382761,51.500977,2,1,1,18,5,6,30,1,1,1,1,3
-0.401248,51.516158,2,4,7,17,3,1,30,1,1,1,1,3
-0.287389,51.500702,2,1,6,19,4,6,30,4,1,1,1,3
-0.261096,51.50634,2,1,3,9,3,6,30,1,1,1,1,3
-0.391594,51.536529,2,1,2,8,4,6,30,1,1,1,1,3
-0.373422,51.532591,3,1,7,9,4,6,30,1,1,1,1,3
-0.378778,51.540129,1,1,1,16,6,6,30,1,1,1,1,3
-0.283242,51.52672,1,1,7,4,3,3,40,1,1,1,1,3
-0.280759,51.508429,2,1,7,14,3,6,30,1,1,1,1,3
-0.268999,51.51455,2,1,1,11,3,6,30,1,1,1,1,3
-0.381858,51.497997,1,1,5,11,6,6,30,1,1,1,1,3
-0.300638,51.500895,2,1,7,11,6,6,30,1,1,1,1,2
-0.330628,51.52003,2,1,3,15,6,6,30,1,2,2,1,3
-0.311945,51.514637,1,1,2,11,6,6,30,1,1,1,1,2
-0.372397,51.54112,3,1,4,7,3,3,50,7,1,1,1,2
-0.347068,51.53573,2,4,7,17,3,1,30,1,1,1,1,3
-0.373739,51.531786,2,1,1,18,6,6,30,1,1,1,1,3
-0.266393,51.503451,2,1,3,11,4,6,30,1,1,1,1,3
-0.355157,51.507337,4,1,3,7,3,3,30,1,1,1,1,3
-0.372555,51.524576,1,1,3,9,6,6,30,1,1,1,1,3
-0.38066,51.511469,2,1,5,14,3,6,30,1,1,1,1,3
-0.405111,51.533476,2,1,6,9,5,6,30,1,1,1,1,3
-0.360119,51.501562,2,2,3,23,3,6,30,7,1,2,1,2
-0.305661,51.49755,2,1,7,12,4,6,30,1,1,1,1,3
-0.29075,51.511003,2,1,3,15,3,6,30,1,1,1,1,3
-0.366651,51.520357,2,1,1,17,5,6,30,1,2,2,1,3
-0.365615,51.549298,2,1,1,19,3,6,30,1,1,1,1,3
-0.33731,51.534423,2,1,2,12,3,3,50,1,1,1,1,3
-0.348456,51.533231,2,1,3,8,3,6,30,1,1,1,1,3
-0.379572,51.542118,1,1,3,21,3,6,30,4,1,1,1,3
-0.32997,51.518312,2,1,2,15,6,6,30,1,1,1,1,3
-0.342043,51.535119,3,1,4,7,3,3,40,1,1,1,1,3
-0.373871,51.544287,1,1,5,10,3,6,30,1,1,2,1,3
-0.306678,51.512852,1,1,2,18,3,6,30,1,1,1,1,3
-0.300009,51.513925,1,1,2,12,3,6,30,1,1,1,1,3
-0.318422,51.510953,1,1,5,23,3,6,30,4,1,1,1,3
-0.354833,51.508322,1,1,2,17,3,3,30,1,1,1,1,2
-0.384562,51.52744,1,1,7,19,6,6,30,1,1,1,1,3
-0.288106,51.500802,2,1,5,9,4,6,30,1,1,1,1,2
-0.360829,51.513891,2,1,6,12,6,6,30,1,1,1,1,3
-0.305005,51.526856,2,1,4,20,6,6,30,1,1,1,1,3
-0.261675,51.502482,2,1,4,11,4,6,30,1,1,1,1,3
-0.264553,51.506391,1,1,6,12,3,6,30,1,1,1,1,2
-0.377926,51.511341,1,1,3,11,3,6,30,1,1,1,1,2
-0.286735,51.533515,2,1,7,19,6,6,30,1,1,1,1,3
-0.378364,51.507121,2,1,1,8,3,6,30,1,1,1,1,3
-0.29212,51.512911,2,1,5,17,3,6,30,1,1,1,1,3
-0.371354,51.521861,2,2,7,20,5,6,30,1,1,1,1,3
-0.258576,51.515745,2,1,3,9,3,3,30,1,1,1,1,3
-0.391732,51.53671,3,1,2,18,4,6,30,1,1,1,1,3
-0.268855,51.529746,2,1,4,18,4,6,30,1,2,2,1,3
-0.263419,51.521032,3,1,3,8,3,3,30,1,1,1,1,3
-0.345738,51.552527,1,1,7,20,3,6,30,4,1,1,1,2
-0.349832,51.535049,2,1,5,17,6,6,30,1,1,1,1,3
-0.343022,51.508156,2,1,4,13,3,6,30,1,1,1,1,3
-0.368998,51.547457,3,1,2,11,3,6,30,1,1,1,1,3
-0.288608,51.502788,2,1,2,14,3,6,30,1,1,1,1,3
-0.262472,51.5194,2,2,5,8,3,3,40,1,2,2,1,3
-0.277052,51.507385,2,1,7,17,3,6,30,1,1,1,1,3
-0.370498,51.493343,1,1,3,15,3,6,30,1,1,1,1,3
-0.38463,51.541828,1,1,5,16,6,6,30,1,1,1,1,3
-0.33846,51.518702,2,1,2,14,5,6,30,1,1,1,1,3
-0.343082,51.542238,2,1,7,18,3,6,30,1,2,2,1,3
-0.316935,51.520014,2,1,1,20,6,6,30,4,1,1,1,3
-0.273719,51.507875,1,3,3,17,3,6,30,1,1,1,1,3
-0.365615,51.549298,2,1,7,19,3,6,30,4,1,1,1,3
-0.276304,51.508093,3,1,2,6,3,6,30,1,2,2,1,3
-0.385958,51.512441,2,1,7,0,3,6,30,4,1,1,1,3
-0.271294,51.50721,2,1,4,19,3,6,30,1,1,1,1,3
-0.295909,51.50793,1,1,4,11,6,6,30,1,1,1,1,3
-0.387677,51.512735,2,1,4,12,3,6,30,1,1,1,1,3
-0.295941,51.534099,2,1,1,3,3,6,30,4,1,1,1,3
-0.250642,51.519673,2,1,4,14,5,6,30,1,1,1,1,3
-0.297727,51.513262,2,1,6,21,3,6,30,4,1,1,1,3
-0.379753,51.504532,1,1,5,15,5,6,30,1,1,1,1,3
-0.257636,51.506379,2,1,2,17,3,6,30,1,1,1,1,3
-0.267357,51.504634,1,1,4,8,4,6,30,1,1,1,1,3
-0.284662,51.52728,2,1,7,23,3,3,40,4,1,1,1,3
-0.352273,51.52735,2,1,1,18,4,6,30,1,1,1,1,3
-0.354732,51.519112,1,1,5,20,3,6,30,1,1,1,1,3
-0.396247,51.514921,1,1,3,21,3,6,30,4,1,1,1,3
-0.318778,51.536497,2,2,4,7,6,6,30,1,1,2,1,3
-0.387104,51.512637,2,1,5,9,3,6,30,1,1,1,1,3
-0.292794,51.529557,2,1,7,16,3,3,50,1,1,1,1,3
-0.362439,51.553391,2,1,1,19,6,6,30,1,1,1,1,3
-0.387372,51.541776,2,1,4,19,6,6,30,1,1,1,1,3
-0.261416,51.520643,2,1,4,16,4,6,30,1,1,1,1,2
-0.351292,51.554493,2,1,5,17,6,6,30,1,1,1,1,3
-0.293652,51.529749,3,1,4,19,3,2,40,1,2,2,1,3
-0.381393,51.531442,1,1,7,10,6,6,30,1,1,1,1,3
-0.277194,51.526541,2,1,3,7,3,3,40,1,1,1,1,3
-0.376594,51.500172,2,1,6,19,3,6,30,1,1,1,1,3
-0.289039,51.510528,2,1,6,10,3,6,30,1,2,2,1,3
-0.366867,51.530432,3,1,2,7,5,6,30,1,2,2,1,3
-0.380519,51.511377,1,1,7,8,3,6,30,1,1,1,1,3
-0.355283,51.503832,2,1,2,10,3,1,30,1,2,2,1,3
-0.366797,51.508219,2,1,3,15,5,6,30,1,1,1,1,3
-0.280225,51.503475,2,1,2,18,3,6,30,1,1,1,1,3
-0.275042,51.52624,2,1,6,6,3,6,30,1,1,1,1,3
-0.375475,51.54377,2,1,4,8,3,6,30,1,1,1,1,3
-0.263687,51.521576,2,1,6,6,3,6,30,1,1,1,1,3
-0.274466,51.526231,3,1,7,21,3,6,30,4,1,1,1,3
-0.339262,51.520422,1,1,6,22,5,6,30,4,2,2,1,3
-0.381385,51.49916,1,1,4,20,5,6,30,4,2,2,1,3
-0.293934,51.529933,2,1,3,17,3,3,30,1,1,1,1,3
-0.302025,51.513954,1,1,6,12,3,6,30,1,1,1,1,3
-0.263112,51.50637,2,4,3,12,3,6,30,1,1,1,1,3
-0.263697,51.521306,2,1,1,17,3,3,40,1,1,2,1,3
-0.390044,51.498739,1,1,1,20,6,6,30,4,1,1,1,3
-0.265216,51.51926,1,1,3,18,3,6,30,1,1,1,1,3
-0.354935,51.517496,2,1,4,9,3,6,30,1,1,1,1,3
-0.305744,51.495303,1,1,1,20,4,6,30,4,1,1,1,3
-0.397711,51.534814,2,1,4,14,6,6,30,1,1,1,1,2
-0.246388,51.510348,1,1,1,20,5,6,30,1,1,1,1,3
-0.297727,51.513262,2,1,5,8,3,6,30,1,1,1,1,3
-0.381233,51.511567,1,1,5,19,3,6,30,1,1,1,1,3
-0.319582,51.514657,3,1,1,0,6,6,30,4,1,1,1,3
-0.285219,51.50094,2,4,1,20,3,6,30,4,1,1,1,3
-0.397105,51.539751,1,4,5,12,4,6,30,1,1,1,1,3
-0.381662,51.511663,1,1,4,12,3,6,30,1,2,2,1,3
-0.360629,51.551567,1,1,5,9,3,6,30,1,1,1,1,3
-0.378355,51.547947,1,1,1,19,6,6,30,4,1,1,1,2
-0.353376,51.524758,4,3,1,14,3,6,30,1,1,1,1,3
-0.350115,51.55115,2,1,1,18,6,6,30,1,1,1,1,3
-0.327843,51.509469,4,1,2,8,3,6,30,1,1,1,1,3
-0.275042,51.52624,4,1,4,14,3,6,30,1,1,1,1,3
-0.264896,51.531486,1,1,7,18,4,6,30,1,2,2,1,3
-0.270423,51.495957,2,1,3,14,5,6,30,1,1,1,1,2
-0.267501,51.504636,1,1,4,7,5,6,30,1,1,1,1,3
-0.256769,51.506456,1,1,6,10,3,6,30,1,1,1,1,3
-0.33287,51.553334,2,1,3,23,3,6,30,4,1,1,1,3
-0.338447,51.519062,3,1,3,18,5,6,30,1,1,1,1,3
-0.343971,51.549534,2,1,6,9,6,1,30,1,2,2,1,3
-0.372661,51.513517,2,2,5,13,6,6,30,1,1,1,1,3
-0.380375,51.511375,2,1,7,17,3,6,30,1,1,1,1,3
-0.356236,51.505374,2,1,6,15,3,6,30,1,1,1,1,3
-0.343595,51.508254,2,1,3,14,3,6,30,1,1,1,1,2
-0.339781,51.553702,3,1,2,23,3,6,30,4,1,1,1,3
-0.322625,51.510294,1,1,3,14,3,6,30,1,1,1,1,3
-0.382598,51.501514,1,1,4,9,5,6,30,1,1,1,1,3
-0.289003,51.534537,2,1,4,17,3,3,30,1,1,1,1,3
-0.315803,51.538972,2,1,5,13,6,6,30,1,1,1,1,3
-0.372775,51.5467,4,1,6,16,5,6,30,1,1,1,1,3
-0.364917,51.496323,2,1,5,6,3,6,30,1,1,1,1,2
-0.349815,51.531542,3,4,6,14,3,6,30,1,2,2,1,2
-0.266129,51.518015,2,2,4,15,3,6,30,1,2,2,1,3
-0.271,51.511163,1,1,3,14,3,6,30,1,1,1,1,3
-0.346465,51.536441,2,1,4,22,3,1,30,4,1,1,1,3
-0.37865,51.511262,1,1,7,14,3,6,30,1,1,1,1,3
-0.378364,51.507121,2,1,1,3,3,6,30,4,1,1,1,3
-0.379867,51.541942,2,1,1,15,3,3,30,1,1,1,1,2
-0.28094,51.526596,1,2,6,15,3,3,50,1,1,1,1,2
-0.369591,51.547016,1,1,2,21,3,6,30,4,1,1,1,3
-0.257098,51.524266,3,1,4,18,3,6,30,1,1,1,1,3
-0.385097,51.51234,2,1,4,10,3,6,30,1,1,1,1,3
-0.292343,51.526223,2,2,1,13,3,3,40,1,1,1,1,3
-0.253305,51.506584,2,1,2,8,3,6,30,1,1,1,1,3
-0.308129,51.512603,2,1,2,20,3,6,30,4,1,1,1,3
-0.326829,51.509634,2,2,5,13,3,6,30,1,1,1,1,3
-0.307981,51.512691,2,1,4,13,3,6,30,1,1,1,1,3
-0.33903,51.54263,3,1,6,22,6,6,30,4,1,1,1,3
-0.393525,51.498068,2,3,6,0,5,6,30,4,1,1,1,2
-0.266997,51.506517,1,1,7,21,3,6,30,4,1,1,1,3
-0.382235,51.511761,1,1,7,18,3,6,30,1,1,1,1,3
-0.372993,51.544635,1,1,5,18,3,6,30,1,1,1,1,3
-0.355801,51.505458,2,1,5,6,3,6,30,1,1,1,1,3
-0.346895,51.50866,3,1,7,10,3,3,30,1,1,1,1,3
-0.254605,51.506513,2,1,4,18,3,6,30,7,1,1,1,3
-0.285223,51.50085,2,4,2,18,3,3,30,1,1,1,1,3
-0.337441,51.515001,2,3,1,1,5,6,30,4,1,1,1,3
-0.258164,51.522753,2,1,3,8,3,2,30,1,1,1,1,3
-0.322378,51.505254,2,1,2,6,6,6,30,1,2,2,1,3
-0.293005,51.531628,2,1,4,10,3,6,30,1,1,1,1,3
-0.363257,51.510508,2,1,3,19,3,6,30,4,1,1,1,3
-0.292132,51.524152,2,1,5,8,3,6,30,1,1,1,1,3
-0.319581,51.51079,2,2,3,17,3,6,30,1,1,1,1,3
-0.387345,51.538449,3,1,7,20,3,3,30,4,1,1,1,3
-0.374898,51.511389,1,1,4,14,3,6,30,1,1,1,1,3
-0.35264,51.509191,1,1,6,18,3,3,30,1,1,1,1,3
-0.355332,51.55446,1,1,6,21,6,6,30,4,1,2,1,3
-0.289833,51.504694,2,1,5,14,3,6,30,1,1,1,1,3
-0.374806,51.522089,2,1,7,9,5,6,30,1,1,2,1,3
-0.368141,51.514983,2,1,7,22,6,6,30,4,1,1,1,3
-0.289039,51.510528,2,1,3,15,3,6,30,1,1,1,1,2
-0.292757,51.530546,2,2,1,9,3,1,50,1,1,1,1,3
-0.292781,51.529916,2,1,5,18,3,6,30,1,1,1,1,3
-0.307114,51.512769,2,1,2,18,3,6,30,1,1,1,1,2
-0.288894,51.510526,2,1,2,15,3,6,30,1,1,1,1,3
-0.30211,51.531041,5,1,6,16,3,3,40,1,1,1,1,3
-0.310371,51.518211,2,1,6,20,4,6,30,1,1,1,1,3
-0.382084,51.511938,2,1,1,14,3,6,30,1,1,1,1,3
-0.328007,51.528625,3,1,5,9,4,6,30,1,2,2,1,3
-0.317826,51.50366,2,1,7,22,4,6,30,4,1,1,1,3
-0.346751,51.508658,2,1,7,11,3,3,30,1,1,1,1,3
-0.324117,51.524613,1,1,6,15,4,1,30,1,1,1,1,3
-0.405111,51.533476,2,1,7,10,5,6,30,1,1,1,1,3
-0.365863,51.526281,2,1,6,8,5,6,30,1,1,1,1,3
-0.324069,51.533785,2,1,3,15,4,6,30,1,1,1,1,3
-0.296307,51.512702,1,1,2,15,3,6,30,1,1,2,1,3
-0.284624,51.509115,2,1,4,6,3,2,30,1,1,1,1,3
-0.246965,51.506579,2,1,6,18,3,6,30,1,1,1,1,3
-0.354224,51.553186,2,1,6,18,3,6,30,1,1,1,1,3
-0.378691,51.506046,1,1,4,10,3,6,30,1,1,1,1,3
